RowId,Location
1,68.56937026977539
2,40.177316665649414
3,33.27769660949707
4,39.93837261199951
5,63.64870262145996
6,42.02972602844238
7,76.86673736572266
8,40.20292854309082
9,39.38850116729736
10,41.21944713592529
11,25.520679473876953
12,38.473737716674805
13,61.58246612548828
14,29.7692813873291
15,84.5332260131836
16,31.79768657684326
17,41.237937927246094
18,31.669384002685547
19,17.251163005828857
20,30.883644104003906
21,50.650245666503906
22,57.96324920654297
23,66.69450759887695
24,78.36231994628906
25,36.6648645401001
26,76.54421997070312
27,53.59479331970215
28,75.19469261169434
29,51.93283653259277
30,87.51325035095215
31,69.11782836914062
32,38.571699142456055
33,34.69537925720215
34,40.25199794769287
35,64.02085304260254
36,39.9920711517334
37,76.17070770263672
38,39.6344633102417
39,40.10349082946777
40,42.089661598205566
41,26.042438507080078
42,39.32713508605957
43,62.097490310668945
44,31.37467861175537
45,83.4378604888916
46,32.81411361694336
47,42.68773555755615
48,31.775419235229492
49,17.571928024291992
50,31.22567367553711
51,51.988975524902344
52,59.079254150390625
53,66.39543914794922
54,78.13011360168457
55,36.24603080749512
56,75.53916549682617
57,53.7410888671875
58,73.73780822753906
59,52.16701126098633
60,87.67739295959473
61,69.26494789123535
62,38.51809501647949
63,34.22101020812988
64,39.71803092956543
65,64.84125709533691
66,40.615007400512695
67,75.34585762023926
68,40.61864948272705
69,39.36800479888916
70,41.2140998840332
71,25.121915817260742
72,39.70611763000488
73,61.366825103759766
74,30.791301727294922
75,83.6982307434082
76,32.58038520812988
77,42.4918212890625
78,32.96150779724121
79,18.263573169708252
80,30.184953689575195
81,51.69026756286621
82,58.392282485961914
83,65.45002555847168
84,78.35869789123535
85,36.616018295288086
86,75.71472930908203
87,54.31846618652344
88,74.16337394714355
89,51.76273727416992
90,87.83157348632812
91,68.9153823852539
92,38.14189910888672
93,33.68205642700195
94,40.14093017578125
95,63.54697608947754
96,40.42335891723633
97,76.99024772644043
98,41.96508979797363
99,40.732521057128906
100,42.96316337585449
101,26.39150047302246
102,38.884769439697266
103,61.60348892211914
104,31.67138957977295
105,84.33344650268555
106,32.99820327758789
107,43.33492183685303
108,33.39565372467041
109,17.35379648208618
110,30.933720588684082
111,50.906747817993164
112,58.506168365478516
113,66.05988121032715
114,80.78472518920898
115,38.18346977233887
116,75.92000198364258
117,52.47393608093262
118,73.4172191619873
119,52.2853889465332
120,89.82100868225098
121,69.43977355957031
122,39.48310089111328
123,33.31449794769287
124,39.6190710067749
125,64.53236389160156
126,41.34674263000488
127,77.9472541809082
128,40.865715980529785
129,40.09632682800293
130,42.181949615478516
131,25.332804679870605
132,38.53131294250488
133,62.12361145019531
134,31.80402374267578
135,84.79991912841797
136,33.111934661865234
137,42.15014934539795
138,32.10698890686035
139,17.186193466186523
140,31.500240325927734
141,50.52045822143555
142,59.46400451660156
143,67.11262893676758
144,80.2639045715332
145,36.065895080566406
146,77.96821975708008
147,52.91626739501953
148,76.07978439331055
149,52.216203689575195
150,89.10296630859375
151,69.51549339294434
152,40.03405952453613
153,33.14680194854736
154,40.182769775390625
155,64.19912338256836
156,41.43222141265869
157,77.12725067138672
158,40.702094078063965
159,40.02098751068115
160,42.551204681396484
161,25.18510150909424
162,40.33860397338867
163,61.49538803100586
164,31.079524040222168
165,84.01241111755371
166,32.69076919555664
167,41.972328186035156
168,32.591726303100586
169,16.083446502685547
170,30.223182678222656
171,51.94988822937012
172,59.40116500854492
173,67.17824935913086
174,80.40339660644531
175,36.15674114227295
176,76.17049026489258
177,52.89320755004883
178,74.64372253417969
179,52.9650764465332
180,89.81461715698242
181,69.04801940917969
182,38.77858543395996
183,33.43307304382324
184,39.22825813293457
185,64.2747573852539
186,40.430843353271484
187,77.52017784118652
188,40.2326602935791
189,39.911733627319336
190,41.982550621032715
191,25.965188026428223
192,39.14822959899902
193,62.10963821411133
194,30.975460052490234
195,84.54366874694824
196,31.82439136505127
197,42.01405906677246
198,31.59634780883789
199,16.722049713134766
200,30.902864456176758
201,51.47505569458008
202,58.25408935546875
203,66.9865951538086
204,79.07778739929199
205,36.742220878601074
206,76.37796020507812
207,53.712135314941406
208,74.56417465209961
209,52.40620994567871
210,88.64992904663086
211,68.18266868591309
212,36.55477809906006
213,34.22984504699707
214,39.10396957397461
215,63.480262756347656
216,38.538734436035156
217,75.75061225891113
218,40.56166362762451
219,39.36797618865967
220,41.53487777709961
221,25.100878715515137
222,39.107866287231445
223,61.33442687988281
224,31.32704257965088
225,83.10300064086914
226,32.693241119384766
227,42.54275321960449
228,31.802979469299316
229,17.313886642456055
230,30.918113708496094
231,51.6507682800293
232,57.73440170288086
233,65.92546463012695
234,78.72843933105469
235,35.87607192993164
236,74.90213584899902
237,53.14127540588379
238,71.5403938293457
239,51.99366760253906
240,87.80359268188477
241,68.51010131835938
242,38.88357925415039
243,33.96619892120361
244,40.10750198364258
245,63.9946403503418
246,40.66955852508545
247,76.04301452636719
248,39.49723720550537
249,39.25004768371582
250,41.752464294433594
251,25.027742385864258
252,39.53580093383789
253,61.185081481933594
254,30.759950637817383
255,83.7392520904541
256,33.64426803588867
257,42.235716819763184
258,32.89629650115967
259,17.237624645233154
260,30.787147521972656
261,51.111196517944336
262,58.37175750732422
263,66.55455780029297
264,79.00803565979004
265,35.99289894104004
266,76.62611389160156
267,52.8830451965332
268,74.1115608215332
269,51.9290885925293
270,88.51453399658203
271,69.15170288085938
272,37.608604431152344
273,34.5637264251709
274,39.6274995803833
275,64.94597625732422
276,39.3440523147583
277,76.50286102294922
278,40.110697746276855
279,39.40928363800049
280,42.05789852142334
281,24.81745433807373
282,38.95245838165283
283,61.73074722290039
284,30.469390869140625
285,83.36155700683594
286,33.11722183227539
287,42.435556411743164
288,32.07292556762695
289,17.468679428100586
290,30.318843841552734
291,51.27748489379883
292,58.264142990112305
293,66.57957458496094
294,78.6309986114502
295,35.66840744018555
296,75.9646110534668
297,53.862396240234375
298,73.72831535339355
299,52.3597469329834
300,88.36973190307617
301,69.00639152526855
302,40.95088863372803
303,33.138630867004395
304,40.38791084289551
305,64.77530479431152
306,42.58477592468262
307,76.7435073852539
308,41.18028259277344
309,39.43824291229248
310,41.14516353607178
311,26.330878257751465
312,38.868475914001465
313,62.09854316711426
314,30.66470432281494
315,84.92880249023438
316,32.503111839294434
317,42.55222034454346
318,32.05678367614746
319,16.18033504486084
320,30.225171089172363
321,50.1848201751709
322,58.336143493652344
323,66.54907608032227
324,79.15542984008789
325,37.174455642700195
326,77.01698112487793
327,53.13333320617676
328,76.02606582641602
329,52.133033752441406
330,88.28948593139648
331,69.07536506652832
332,37.81691265106201
333,34.362871170043945
334,39.22738838195801
335,63.71582221984863
336,40.1903657913208
337,77.12948226928711
338,41.26309776306152
339,40.28246212005615
340,42.699402809143066
341,25.030949592590332
342,40.12187576293945
343,61.9519100189209
344,31.273993492126465
345,84.1409854888916
346,33.88241386413574
347,43.17289352416992
348,33.16445732116699
349,16.498952865600586
350,31.976168632507324
351,51.940446853637695
352,58.98622512817383
353,66.88337516784668
354,81.28202819824219
355,35.84030342102051
356,77.48261833190918
357,52.53786849975586
358,73.44463920593262
359,53.255624771118164
360,90.2988395690918
361,68.58924865722656
362,37.95333766937256
363,35.10984706878662
364,40.73221206665039
365,64.4501724243164
366,39.81837844848633
367,75.71016311645508
368,40.665982246398926
369,39.47932720184326
370,42.29207897186279
371,25.838241577148438
372,39.67812538146973
373,61.51498603820801
374,32.08604907989502
375,82.45984268188477
376,34.068552017211914
377,42.78797149658203
378,31.997437477111816
379,16.27426528930664
380,30.797819137573242
381,51.04643440246582
382,59.0734806060791
383,65.67760848999023
384,79.44346618652344
385,35.55992889404297
386,75.70612335205078
387,50.96223449707031
388,73.88770866394043
389,51.37994384765625
390,87.97254180908203
391,68.6747932434082
392,38.08640098571777
393,34.404215812683105
394,39.71072959899902
395,64.26742172241211
396,41.14435958862305
397,76.13998031616211
398,40.2482328414917
399,39.94662952423096
400,41.770663261413574
401,25.85951328277588
402,38.91826629638672
403,60.84758377075195
404,31.35332679748535
405,83.98745727539062
406,32.64158821105957
407,43.086599349975586
408,31.203815460205078
409,17.443007469177246
410,30.850001335144043
411,51.06778335571289
412,58.75333786010742
413,65.75366020202637
414,79.28631591796875
415,35.88262367248535
416,76.94621658325195
417,51.457088470458984
418,74.96310424804688
419,52.577985763549805
420,88.7625846862793
421,69.3585033416748
422,40.742998123168945
423,33.50825500488281
424,40.19429111480713
425,64.60278511047363
426,42.93647861480713
427,76.62535858154297
428,42.365318298339844
429,40.07098960876465
430,42.58048439025879
431,25.54482650756836
432,39.44475173950195
433,61.71558952331543
434,31.244487762451172
435,84.35781669616699
436,33.76974105834961
437,41.376508712768555
438,31.69072151184082
439,16.39458417892456
440,31.1898136138916
441,51.64799880981445
442,60.24105262756348
443,66.2160415649414
444,80.42591857910156
445,36.73653030395508
446,77.99227523803711
447,53.269317626953125
448,76.28118324279785
449,51.661834716796875
450,89.28934478759766
451,68.83026123046875
452,37.68701362609863
453,34.01512813568115
454,40.00419044494629
455,63.25727462768555
456,39.346567153930664
457,77.28342819213867
458,41.11493110656738
459,40.50471210479736
460,43.065948486328125
461,26.324429512023926
462,39.103912353515625
463,61.88877868652344
464,31.312560081481934
465,84.59965896606445
466,31.886475563049316
467,42.36898899078369
468,32.450185775756836
469,17.820005893707275
470,31.19410514831543
471,51.0256233215332
472,56.65510940551758
473,66.22001266479492
474,78.94432067871094
475,36.42641830444336
476,75.95888900756836
477,53.23796081542969
478,72.96405029296875
479,51.70769119262695
480,87.62471580505371
481,69.47267532348633
482,37.96390342712402
483,32.681382179260254
484,38.866644859313965
485,63.711599349975586
486,40.27342414855957
487,77.88624000549316
488,41.12557411193848
489,39.40426254272461
490,41.98733139038086
491,23.849249839782715
492,40.05590057373047
493,60.9686222076416
494,30.587608337402344
495,84.98204040527344
496,33.07083320617676
497,41.82931995391846
498,32.50094032287598
499,15.489076137542725
500,30.526305198669434
501,50.49407958984375
502,58.80856132507324
503,67.13575172424316
504,82.48429870605469
505,34.0587272644043
506,77.88187980651855
507,52.91100311279297
508,75.64627647399902
509,52.387258529663086
510,91.44273376464844
511,68.69439697265625
512,39.56967544555664
513,34.90042018890381
514,40.82122993469238
515,65.76738739013672
516,40.755600929260254
517,75.65932273864746
518,41.01135063171387
519,39.66237258911133
520,42.02683639526367
521,27.092519760131836
522,39.541648864746094
523,61.22904968261719
524,31.66146183013916
525,82.0744571685791
526,33.473196029663086
527,42.54965400695801
528,31.775527954101562
529,18.2503924369812
530,31.72305393218994
531,52.20621871948242
532,58.5996150970459
533,65.3323802947998
534,77.68112182617188
535,37.50357913970947
536,74.96306991577148
537,51.97305679321289
538,73.22521018981934
539,51.1266975402832
540,87.13656234741211
541,68.9223403930664
542,38.06964683532715
543,33.78006362915039
544,38.63090229034424
545,63.33633041381836
546,40.09796333312988
547,76.30633163452148
548,38.76228046417236
549,39.28927230834961
550,40.400662422180176
551,25.690403938293457
552,38.43628120422363
553,62.12929916381836
554,30.05870819091797
555,84.93648147583008
556,32.058448791503906
557,43.10819149017334
558,32.09524154663086
559,16.79476833343506
560,29.875399589538574
561,51.564931869506836
562,57.16805648803711
563,66.21327209472656
564,77.64065551757812
565,35.66158676147461
566,75.76589584350586
567,53.04665565490723
568,73.32227325439453
569,51.72062301635742
570,87.9675064086914
571,69.1739501953125
572,37.559383392333984
573,33.96301460266113
574,39.77061367034912
575,65.11224174499512
576,39.943782806396484
577,76.16701126098633
578,39.87757873535156
579,39.232526779174805
580,41.42431926727295
581,24.762642860412598
582,38.831236839294434
583,61.94123840332031
584,30.245058059692383
585,84.1204891204834
586,32.40669250488281
587,42.53557777404785
588,32.081271171569824
589,18.36647129058838
590,30.682817459106445
591,51.117393493652344
592,57.45158386230469
593,66.51995086669922
594,78.0651626586914
595,35.49515247344971
596,75.99591636657715
597,53.87960243225098
598,73.91714859008789
599,52.568607330322266
600,87.89009284973145
601,68.06348991394043
602,37.21893882751465
603,34.53266143798828
604,38.93917751312256
605,63.37540054321289
606,38.699103355407715
607,75.48798751831055
608,40.19574737548828
609,39.97818946838379
610,40.9771728515625
611,26.649627685546875
612,38.041900634765625
613,61.837337493896484
614,30.12677764892578
615,82.7508602142334
616,31.97262954711914
617,42.90868377685547
618,31.540483474731445
619,18.315324783325195
620,29.838380813598633
621,51.49832725524902
622,55.7874870300293
623,66.26865577697754
624,77.12236404418945
625,36.646156311035156
626,73.3183364868164
627,53.056257247924805
628,71.06705474853516
629,52.442047119140625
630,86.34461402893066
631,68.21701240539551
632,38.541927337646484
633,33.79288959503174
634,39.01418209075928
635,63.66873550415039
636,40.065656661987305
637,76.36555480957031
638,40.6499662399292
639,39.87609100341797
640,41.08528804779053
641,26.197277069091797
642,38.52802276611328
643,61.461565017700195
644,30.846742630004883
645,83.96213722229004
646,32.27808380126953
647,43.21051025390625
648,31.6759672164917
649,16.721320152282715
650,30.344141006469727
651,50.98614692687988
652,57.268409729003906
653,65.99550247192383
654,78.04523849487305
655,36.20087814331055
656,75.29906845092773
657,52.87678527832031
658,74.28063583374023
659,52.281349182128906
660,87.60149002075195
661,69.73411560058594
662,40.162376403808594
663,33.464515686035156
664,40.25309371948242
665,64.65914726257324
666,42.71594524383545
667,76.5476303100586
668,41.229397773742676
669,39.552340507507324
670,42.42690181732178
671,25.393226623535156
672,39.52639675140381
673,61.43978691101074
674,31.47077465057373
675,83.30762100219727
676,32.03663921356201
677,41.721994400024414
678,32.185420989990234
679,16.61616325378418
680,30.86045265197754
681,50.044029235839844
682,58.3275260925293
683,66.38135147094727
684,79.61328506469727
685,36.41205024719238
686,77.50921440124512
687,51.79800796508789
688,75.9001407623291
689,52.368661880493164
690,89.16017532348633
691,67.48813247680664
692,38.16676425933838
693,35.27431297302246
694,40.63290596008301
695,63.90643501281738
696,39.61553764343262
697,75.97655868530273
698,40.32972049713135
699,39.89428424835205
700,42.31086730957031
701,26.541569709777832
702,39.243106842041016
703,61.70539855957031
704,30.906892776489258
705,82.86016845703125
706,33.50965690612793
707,43.31774425506592
708,32.039560317993164
709,18.07058572769165
710,31.238239288330078
711,51.39304733276367
712,58.425270080566406
713,66.62828063964844
714,78.00608825683594
715,36.93298530578613
716,74.55079650878906
717,53.350181579589844
718,73.48049926757812
719,52.86104393005371
720,88.01356315612793
721,68.45092391967773
722,36.35432052612305
723,33.864646911621094
724,38.32115364074707
725,64.02691268920898
726,37.38596534729004
727,76.34465217590332
728,36.664063453674316
729,40.01289367675781
730,39.17225933074951
731,26.267812728881836
732,37.78264904022217
733,61.92618370056152
734,28.58004856109619
735,81.59613990783691
736,30.29146385192871
737,43.414358139038086
738,30.912900924682617
739,18.546927452087402
740,28.988794326782227
741,51.33864212036133
742,55.365074157714844
743,67.07209968566895
744,74.67359161376953
745,36.624192237854004
746,72.40144729614258
747,54.27469253540039
748,70.70194244384766
749,52.151641845703125
750,85.06515884399414
751,70.30573081970215
752,37.37555694580078
753,33.74931335449219
754,40.14871788024902
755,64.33319091796875
756,39.796165466308594
757,77.15359497070312
758,39.962013244628906
759,39.363704681396484
760,41.439236640930176
761,25.097588539123535
762,37.62748718261719
763,61.648006439208984
764,30.42011260986328
765,84.61865043640137
766,31.477395057678223
767,41.53792762756348
768,31.916439056396484
769,16.401369094848633
770,29.651092529296875
771,50.26705741882324
772,57.80777549743652
773,65.96094131469727
774,79.98146438598633
775,35.168944358825684
776,75.82467269897461
777,52.951744079589844
778,74.51494216918945
779,51.77779197692871
780,88.61026954650879
781,68.30299186706543
782,38.94320869445801
783,33.53510570526123
784,40.33256721496582
785,63.43754196166992
786,40.217957496643066
787,76.57235527038574
788,40.372323989868164
789,39.99458599090576
790,42.374619483947754
791,25.122553825378418
792,39.378132820129395
793,61.480064392089844
794,31.23127841949463
795,84.08997344970703
796,33.43115043640137
797,42.892330169677734
798,32.60550785064697
799,17.40046262741089
800,31.409231185913086
801,50.586456298828125
802,58.502723693847656
803,65.93596458435059
804,80.10368728637695
805,36.282443046569824
806,75.65683364868164
807,53.042518615722656
808,73.8772087097168
809,51.87410545349121
810,89.15391540527344
811,69.25756072998047
812,37.7797737121582
813,32.700345039367676
814,38.928465843200684
815,63.018178939819336
816,38.78187274932861
817,76.17283630371094
818,39.108530044555664
819,38.46438789367676
820,40.49614334106445
821,25.2081356048584
822,38.71414375305176
823,61.43119812011719
824,30.431450843811035
825,85.63751220703125
826,31.909815788269043
827,42.671504974365234
828,32.44973087310791
829,16.194488525390625
830,30.236703872680664
831,50.69151306152344
832,56.43050765991211
833,66.16130447387695
834,80.01071548461914
835,35.58897399902344
836,75.29196166992188
837,52.557884216308594
838,71.70940017700195
839,51.616973876953125
840,88.84668731689453
841,70.55261993408203
842,39.70269584655762
843,33.61676788330078
844,40.4401159286499
845,64.75727462768555
846,41.802409172058105
847,78.94392013549805
848,41.228994369506836
849,40.44129467010498
850,42.4881649017334
851,25.309269905090332
852,39.215935707092285
853,62.77880859375
854,31.36945152282715
855,87.55981636047363
856,34.38876914978027
857,42.88809299468994
858,32.69103240966797
859,16.100017547607422
860,31.48282241821289
861,51.13956069946289
862,60.21799850463867
863,67.9727611541748
864,81.45677375793457
865,36.16006851196289
866,78.65640449523926
867,52.77606010437012
868,76.63516616821289
869,53.130558013916016
870,90.9012279510498
871,67.52843856811523
872,38.48488998413086
873,37.0479097366333
874,41.384236335754395
875,63.10185241699219
876,39.547616958618164
877,75.77691650390625
878,41.59344291687012
879,39.7192325592041
880,42.46139717102051
881,27.180676460266113
882,39.7635383605957
883,61.92282485961914
884,32.83190059661865
885,81.81089401245117
886,35.180992126464844
887,43.425750732421875
888,32.0562686920166
889,18.884685516357422
890,31.712997436523438
891,52.12288856506348
892,58.65517044067383
893,65.63681030273438
894,77.91887283325195
895,36.86622619628906
896,74.03517150878906
897,53.042884826660156
898,72.9528923034668
899,51.95277786254883
900,86.93643951416016
901,69.85780334472656
902,40.110262870788574
903,34.06375694274902
904,40.697404861450195
905,63.754526138305664
906,42.225969314575195
907,77.70208168029785
908,42.49829864501953
909,39.49310874938965
910,42.28739547729492
911,24.632577896118164
912,38.919373512268066
913,61.5622615814209
914,30.4786319732666
915,84.82094192504883
916,34.22483253479004
917,41.73892307281494
918,32.005316734313965
919,16.361103057861328
920,31.24441623687744
921,51.242340087890625
922,60.7024040222168
923,66.1039924621582
924,82.24647331237793
925,36.71275520324707
926,79.54461479187012
927,53.12552833557129
928,76.33716201782227
929,51.84273719787598
930,90.66216087341309
931,68.93946075439453
932,37.61337089538574
933,35.617183685302734
934,40.10012626647949
935,64.2172908782959
936,40.203895568847656
937,76.43940925598145
938,40.543739318847656
939,40.51483726501465
940,41.57681465148926
941,27.98346519470215
942,39.723910331726074
943,60.92556953430176
944,31.33080768585205
945,83.92255783081055
946,31.722229957580566
947,44.020219802856445
948,32.25079536437988
949,18.082463264465332
950,30.424893379211426
951,51.78505325317383
952,57.146244049072266
953,66.38953399658203
954,78.41261672973633
955,37.05824089050293
956,74.26858520507812
957,54.84147262573242
958,72.73884773254395
959,52.931270599365234
960,87.00429153442383
961,68.68421173095703
962,37.045223236083984
963,32.86162090301514
964,39.245967864990234
965,63.503562927246094
966,38.54716873168945
967,75.4965591430664
968,39.1215934753418
969,38.78786659240723
970,40.86598777770996
971,25.620397567749023
972,38.460771560668945
973,61.72424125671387
974,29.716581344604492
975,81.85734558105469
976,31.086902618408203
977,42.3541145324707
978,31.384443283081055
979,17.597843170166016
